Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD078116,CUST6493,Swiggy Instamart,16:29.5,22,Grocery,868,Good quality products.,4,No,No
ORD078117,CUST8458,Blinkit,26:29.5,32,Dairy,269,Good quality products.,4,No,No
ORD078118,CUST1227,Blinkit,20:29.5,20,Grocery,724,Very satisfied with the service.,5,No,No
ORD078119,CUST1197,Swiggy Instamart,58:29.5,33,Snacks,52,"Very late delivery, not happy.",2,No,Yes
ORD078120,CUST5619,JioMart,15:29.5,14,Snacks,483,"Fast delivery, great service!",5,No,No
ORD078121,CUST1267,Swiggy Instamart,13:29.5,34,Snacks,96,Good quality products.,4,No,No
ORD078122,CUST2538,Swiggy Instamart,30:29.5,40,Fruits & Vegetables,290,Delivery person was rude.,2,No,Yes
ORD078123,CUST8948,JioMart,02:29.5,28,Snacks,472,"Easy to order, loved it!",5,No,No
ORD078124,CUST4106,Blinkit,51:29.5,18,Snacks,167,"Horrible experience, never ordering again.",1,No,Yes
ORD078125,CUST4723,JioMart,46:29.5,35,Personal Care,163,Excellent experience!,5,No,No
ORD078126,CUST8501,Blinkit,08:29.5,11,Personal Care,1883,Good quality products.,4,No,No
ORD078127,CUST6473,Swiggy Instamart,06:29.5,36,Snacks,347,Quick and reliable!,5,No,No
ORD078128,CUST2484,Blinkit,18:29.5,20,Beverages,317,Packaging could be better.,3,No,No
ORD078129,CUST2690,Swiggy Instamart,08:29.5,11,Fruits & Vegetables,157,Items missing from order.,2,No,Yes
ORD078130,CUST3791,Blinkit,39:29.5,19,Beverages,166,Quick and reliable!,5,No,No
ORD078131,CUST9637,Swiggy Instamart,21:29.5,41,Grocery,581,"Not fresh, disappointed.",2,Yes,Yes
ORD078132,CUST7894,Blinkit,27:29.5,40,Personal Care,1359,Good quality products.,4,No,No
ORD078133,CUST2273,Blinkit,43:29.5,17,Snacks,142,Packaging could be better.,3,No,No
ORD078134,CUST4746,Blinkit,06:29.5,42,Fruits & Vegetables,574,"Very late delivery, not happy.",2,Yes,Yes
ORD078135,CUST2960,JioMart,37:29.5,16,Dairy,756,Items missing from order.,2,No,Yes
ORD078136,CUST9546,Swiggy Instamart,24:29.5,29,Grocery,849,"Easy to order, loved it!",5,No,No
ORD078137,CUST9451,Swiggy Instamart,11:29.5,48,Beverages,545,"Fast delivery, great service!",5,Yes,No
ORD078138,CUST4443,Swiggy Instamart,51:29.5,38,Fruits & Vegetables,97,Packaging could be better.,3,No,No
ORD078139,CUST6556,JioMart,07:29.5,34,Personal Care,1204,Quick and reliable!,5,No,No
ORD078140,CUST6395,JioMart,01:29.5,35,Beverages,592,Excellent experience!,5,No,No
ORD078141,CUST8330,JioMart,19:29.5,32,Grocery,205,Excellent experience!,5,No,No
ORD078142,CUST1587,JioMart,54:29.5,26,Beverages,216,"Horrible experience, never ordering again.",1,No,Yes
ORD078143,CUST2481,Blinkit,56:29.5,23,Dairy,565,"Easy to order, loved it!",5,No,No
ORD078144,CUST7880,Swiggy Instamart,32:29.5,10,Dairy,592,Items missing from order.,2,No,Yes
ORD078145,CUST1469,Blinkit,44:29.5,29,Dairy,572,"Very late delivery, not happy.",2,No,Yes
ORD078146,CUST2593,JioMart,32:29.5,25,Personal Care,1225,Quick and reliable!,5,No,No
ORD078147,CUST7998,JioMart,42:29.5,28,Personal Care,1491,"Not fresh, disappointed.",2,No,Yes
ORD078148,CUST2415,Blinkit,58:29.5,11,Fruits & Vegetables,677,Wrong item delivered.,1,No,Yes
ORD078149,CUST7063,Swiggy Instamart,01:29.5,33,Beverages,964,Good quality products.,4,No,No
ORD078150,CUST5868,JioMart,30:29.5,35,Grocery,659,Quick and reliable!,5,No,No
ORD078151,CUST3775,Blinkit,12:29.5,12,Dairy,283,Quick and reliable!,5,No,No
ORD078152,CUST6693,Blinkit,09:29.5,23,Fruits & Vegetables,164,Good quality products.,4,No,No
ORD078153,CUST5089,Blinkit,55:29.5,37,Personal Care,1096,Items missing from order.,2,No,Yes
ORD078154,CUST6323,Blinkit,00:29.5,16,Snacks,467,Packaging could be better.,3,No,No
ORD078155,CUST3248,Swiggy Instamart,33:29.5,27,Personal Care,1346,"Very late delivery, not happy.",2,No,Yes
ORD078156,CUST6917,Swiggy Instamart,30:29.5,7,Fruits & Vegetables,141,Quick and reliable!,5,No,No
ORD078157,CUST4883,JioMart,52:29.5,32,Dairy,477,Packaging could be better.,3,No,No
ORD078158,CUST8369,JioMart,59:29.5,11,Personal Care,111,Items missing from order.,2,No,Yes
ORD078159,CUST1224,Swiggy Instamart,12:29.5,29,Snacks,459,"Not fresh, disappointed.",2,No,Yes
ORD078160,CUST5925,Swiggy Instamart,09:29.5,26,Fruits & Vegetables,402,Delivery person was rude.,2,No,Yes
ORD078161,CUST3544,Blinkit,15:29.5,24,Personal Care,805,"Very late delivery, not happy.",2,No,Yes
ORD078162,CUST1471,Blinkit,00:29.5,35,Dairy,580,Packaging could be better.,3,No,No
ORD078163,CUST7358,Blinkit,14:29.5,17,Beverages,104,Quick and reliable!,5,No,No
ORD078164,CUST6857,JioMart,34:29.5,6,Fruits & Vegetables,81,Wrong item delivered.,1,No,Yes
ORD078165,CUST6309,JioMart,19:29.5,15,Snacks,166,"Easy to order, loved it!",5,No,No
ORD078166,CUST5592,JioMart,30:29.5,30,Personal Care,409,"Very late delivery, not happy.",2,No,Yes
ORD078167,CUST5502,JioMart,04:29.5,51,Grocery,1323,"Horrible experience, never ordering again.",1,Yes,Yes
ORD078168,CUST1059,Blinkit,49:29.5,42,Snacks,93,"Very late delivery, not happy.",2,Yes,Yes
ORD078169,CUST9998,JioMart,43:29.5,11,Personal Care,796,"Fast delivery, great service!",5,No,No
ORD078170,CUST1197,JioMart,53:29.5,27,Fruits & Vegetables,550,Good quality products.,4,No,No
ORD078171,CUST6193,Blinkit,36:29.5,24,Personal Care,1573,Quick and reliable!,5,No,No
ORD078172,CUST3550,Blinkit,47:29.5,40,Snacks,493,Wrong item delivered.,1,No,Yes
ORD078173,CUST9493,Swiggy Instamart,08:29.5,13,Personal Care,1293,"Horrible experience, never ordering again.",1,No,Yes
ORD078174,CUST3295,Blinkit,10:29.5,19,Snacks,391,Excellent experience!,5,No,No
ORD078175,CUST2889,JioMart,47:29.5,32,Grocery,1418,"Not fresh, disappointed.",2,No,Yes
ORD078176,CUST6472,Blinkit,36:29.5,37,Snacks,458,Good quality products.,4,No,No
ORD078177,CUST6023,JioMart,57:29.5,29,Dairy,387,Packaging could be better.,3,No,No
ORD078178,CUST7980,Swiggy Instamart,31:29.5,48,Snacks,190,Items missing from order.,2,Yes,Yes
ORD078179,CUST4097,Swiggy Instamart,10:29.5,16,Grocery,1240,"Very late delivery, not happy.",2,No,Yes
ORD078180,CUST1189,Swiggy Instamart,43:29.5,31,Dairy,287,Good quality products.,4,No,No
ORD078181,CUST9268,JioMart,59:29.5,34,Grocery,985,Wrong item delivered.,1,No,Yes
ORD078182,CUST4855,JioMart,31:29.5,36,Snacks,218,Items missing from order.,2,No,Yes
ORD078183,CUST8843,Swiggy Instamart,41:29.5,8,Grocery,1124,"Easy to order, loved it!",5,No,No
ORD078184,CUST8833,Swiggy Instamart,54:29.5,30,Dairy,405,"Not fresh, disappointed.",2,No,Yes
ORD078185,CUST3240,JioMart,15:29.5,20,Dairy,465,Excellent experience!,5,No,No
ORD078186,CUST6552,JioMart,08:29.5,32,Grocery,328,Packaging could be better.,3,No,No
ORD078187,CUST2858,JioMart,47:29.5,20,Dairy,159,Quick and reliable!,5,No,No
ORD078188,CUST9876,JioMart,58:29.5,29,Beverages,998,"Easy to order, loved it!",5,No,No
ORD078189,CUST9205,Swiggy Instamart,54:29.5,28,Dairy,414,Items missing from order.,2,No,Yes
ORD078190,CUST4748,Swiggy Instamart,15:29.5,32,Dairy,593,Delivery person was rude.,2,No,Yes
ORD078191,CUST4168,Blinkit,27:29.5,42,Grocery,1384,"Horrible experience, never ordering again.",1,Yes,Yes
ORD078192,CUST6497,Blinkit,32:29.5,11,Snacks,405,"Very late delivery, not happy.",2,No,Yes
ORD078193,CUST4995,JioMart,49:29.5,22,Fruits & Vegetables,337,"Fast delivery, great service!",5,No,No
ORD078194,CUST5945,Swiggy Instamart,46:29.5,19,Grocery,675,"Fast delivery, great service!",5,No,No
ORD078195,CUST2287,JioMart,01:29.5,26,Grocery,290,"Horrible experience, never ordering again.",1,No,Yes
ORD078196,CUST1555,Blinkit,17:29.5,17,Fruits & Vegetables,445,"Not fresh, disappointed.",2,No,Yes
ORD078197,CUST3922,JioMart,13:29.5,50,Dairy,464,Good quality products.,4,Yes,No
ORD078198,CUST7366,Blinkit,27:29.5,26,Personal Care,487,"Not fresh, disappointed.",2,No,Yes
ORD078199,CUST4682,Blinkit,14:29.5,32,Grocery,572,"Fast delivery, great service!",5,No,No
ORD078200,CUST9938,Swiggy Instamart,03:29.5,31,Grocery,919,"Horrible experience, never ordering again.",1,No,Yes
ORD078201,CUST7841,JioMart,43:29.5,46,Dairy,256,Very satisfied with the service.,5,Yes,No
ORD078202,CUST5715,Swiggy Instamart,37:29.5,32,Grocery,890,Wrong item delivered.,1,No,Yes
ORD078203,CUST4590,Blinkit,02:29.5,26,Fruits & Vegetables,600,Good quality products.,4,No,No
ORD078204,CUST7031,Blinkit,34:29.5,37,Fruits & Vegetables,268,Items missing from order.,2,No,Yes
ORD078205,CUST5826,JioMart,52:29.5,42,Grocery,1366,"Very late delivery, not happy.",2,Yes,Yes
ORD078206,CUST5227,JioMart,04:29.5,40,Snacks,311,Excellent experience!,5,No,No
ORD078207,CUST8952,JioMart,25:29.5,21,Snacks,152,Delivery person was rude.,2,No,Yes
ORD078208,CUST1199,JioMart,33:29.5,34,Snacks,424,Quick and reliable!,5,No,No
ORD078209,CUST8330,Blinkit,22:29.5,33,Personal Care,837,Very satisfied with the service.,5,No,No
ORD078210,CUST6556,Blinkit,46:29.5,24,Grocery,1013,"Fast delivery, great service!",5,No,No
ORD078211,CUST6227,Blinkit,49:29.5,45,Fruits & Vegetables,461,Wrong item delivered.,1,Yes,Yes
ORD078212,CUST5757,Swiggy Instamart,45:29.5,32,Personal Care,897,Wrong item delivered.,1,No,Yes
ORD078213,CUST6921,Swiggy Instamart,29:29.5,18,Snacks,254,"Very late delivery, not happy.",2,No,Yes
ORD078214,CUST4122,Swiggy Instamart,18:29.5,20,Beverages,788,Wrong item delivered.,1,No,Yes
ORD078215,CUST9738,JioMart,35:29.5,35,Beverages,500,Excellent experience!,5,No,No
ORD078216,CUST9955,Blinkit,39:29.5,17,Beverages,936,Quick and reliable!,5,No,No
ORD078217,CUST3790,Swiggy Instamart,31:29.5,20,Fruits & Vegetables,399,Items missing from order.,2,No,Yes
ORD078218,CUST3552,JioMart,12:29.5,18,Dairy,223,Very satisfied with the service.,5,No,No
ORD078219,CUST4950,JioMart,18:29.5,29,Personal Care,824,"Fast delivery, great service!",5,No,No
ORD078220,CUST5448,JioMart,18:29.5,15,Personal Care,501,Items missing from order.,2,No,Yes
ORD078221,CUST1494,Blinkit,03:29.5,34,Fruits & Vegetables,429,Excellent experience!,5,No,No
ORD078222,CUST2978,JioMart,40:29.5,30,Beverages,799,"Not fresh, disappointed.",2,No,Yes
ORD078223,CUST8305,Swiggy Instamart,52:29.5,49,Snacks,154,Quick and reliable!,5,Yes,No
ORD078224,CUST1547,JioMart,56:29.5,29,Beverages,877,Delivery person was rude.,2,No,Yes
ORD078225,CUST9230,Blinkit,16:29.5,39,Fruits & Vegetables,67,"Very late delivery, not happy.",2,No,Yes
ORD078226,CUST6253,Blinkit,53:29.5,30,Snacks,468,Quick and reliable!,5,No,No
ORD078227,CUST8950,JioMart,36:29.5,42,Dairy,284,Wrong item delivered.,1,Yes,Yes
ORD078228,CUST6001,Blinkit,03:29.5,19,Beverages,942,Delivery person was rude.,2,No,Yes
ORD078229,CUST4482,Blinkit,40:29.5,39,Fruits & Vegetables,551,Good quality products.,4,No,No
ORD078230,CUST9620,Swiggy Instamart,14:29.5,24,Dairy,716,"Easy to order, loved it!",5,No,No
ORD078231,CUST3362,Swiggy Instamart,16:29.5,20,Dairy,147,Wrong item delivered.,1,No,Yes
ORD078232,CUST8012,JioMart,42:29.5,24,Beverages,996,Items missing from order.,2,No,Yes
ORD078233,CUST9144,Blinkit,03:29.5,17,Fruits & Vegetables,478,Excellent experience!,5,No,No
ORD078234,CUST9664,Blinkit,18:29.5,37,Beverages,810,Delivery person was rude.,2,No,Yes
ORD078235,CUST3455,Blinkit,11:29.5,41,Grocery,511,Good quality products.,4,Yes,No
ORD078236,CUST3605,Swiggy Instamart,23:29.5,20,Personal Care,1609,"Horrible experience, never ordering again.",1,No,Yes
ORD078237,CUST8222,Blinkit,19:29.5,26,Personal Care,1789,Wrong item delivered.,1,No,Yes
ORD078238,CUST6779,Swiggy Instamart,39:29.5,20,Fruits & Vegetables,639,Items missing from order.,2,No,Yes
ORD078239,CUST9510,Blinkit,45:29.5,21,Grocery,719,Items missing from order.,2,No,Yes
ORD078240,CUST8411,Swiggy Instamart,56:29.5,31,Personal Care,1389,"Fast delivery, great service!",5,No,No
ORD078241,CUST7166,JioMart,36:29.5,41,Dairy,242,Good quality products.,4,Yes,No
ORD078242,CUST9592,JioMart,38:29.5,16,Beverages,949,Packaging could be better.,3,No,No
ORD078243,CUST1720,Blinkit,02:29.5,25,Dairy,304,Wrong item delivered.,1,No,Yes
ORD078244,CUST8631,Blinkit,56:29.5,30,Snacks,123,Packaging could be better.,3,No,No
ORD078245,CUST2122,Swiggy Instamart,08:29.5,37,Grocery,1091,Quick and reliable!,5,No,No
ORD078246,CUST1743,Swiggy Instamart,59:29.5,38,Dairy,243,Items missing from order.,2,No,Yes
ORD078247,CUST6832,Swiggy Instamart,04:29.5,18,Grocery,671,Very satisfied with the service.,5,No,No
ORD078248,CUST2997,Blinkit,58:29.5,28,Snacks,54,Good quality products.,4,No,No
ORD078249,CUST4785,Swiggy Instamart,15:29.5,24,Dairy,743,Very satisfied with the service.,5,No,No
ORD078250,CUST2785,Blinkit,24:29.5,34,Fruits & Vegetables,303,"Very late delivery, not happy.",2,No,Yes
ORD078251,CUST6026,Swiggy Instamart,35:29.5,21,Fruits & Vegetables,200,"Fast delivery, great service!",5,No,No
ORD078252,CUST8158,Blinkit,15:29.5,43,Dairy,160,Very satisfied with the service.,5,Yes,No
ORD078253,CUST3587,Swiggy Instamart,06:29.5,20,Fruits & Vegetables,492,"Easy to order, loved it!",5,No,No
ORD078254,CUST4588,Swiggy Instamart,16:29.5,31,Snacks,332,Wrong item delivered.,1,No,Yes
ORD078255,CUST4331,Swiggy Instamart,21:29.5,38,Dairy,774,Good quality products.,4,No,No
ORD078256,CUST9201,Blinkit,58:29.5,59,Fruits & Vegetables,268,Good quality products.,4,Yes,No
ORD078257,CUST7172,JioMart,04:29.5,16,Snacks,51,Wrong item delivered.,1,No,Yes
ORD078258,CUST4551,JioMart,59:29.5,32,Grocery,500,Quick and reliable!,5,No,No
ORD078259,CUST5342,Blinkit,21:29.5,50,Personal Care,352,Wrong item delivered.,1,Yes,Yes
ORD078260,CUST6866,Blinkit,07:29.5,15,Personal Care,1198,Very satisfied with the service.,5,No,No
ORD078261,CUST9262,JioMart,50:29.5,33,Fruits & Vegetables,659,Packaging could be better.,3,No,No
ORD078262,CUST8953,JioMart,32:29.5,27,Personal Care,435,"Easy to order, loved it!",5,No,No
ORD078263,CUST3781,Swiggy Instamart,41:29.5,14,Dairy,498,Quick and reliable!,5,No,No
ORD078264,CUST4672,Swiggy Instamart,41:29.5,33,Personal Care,184,"Not fresh, disappointed.",2,No,Yes
ORD078265,CUST7301,Blinkit,23:29.5,41,Dairy,308,"Very late delivery, not happy.",2,Yes,Yes
ORD078266,CUST5064,JioMart,15:29.5,16,Fruits & Vegetables,218,Good quality products.,4,No,No
ORD078267,CUST7145,JioMart,03:29.5,26,Dairy,723,"Fast delivery, great service!",5,No,No
ORD078268,CUST3457,Blinkit,22:29.5,38,Grocery,467,"Very late delivery, not happy.",2,No,Yes
ORD078269,CUST9603,JioMart,40:29.5,38,Grocery,1208,"Easy to order, loved it!",5,No,No
ORD078270,CUST6424,Swiggy Instamart,52:29.5,22,Personal Care,1497,Items missing from order.,2,No,Yes
ORD078271,CUST9235,JioMart,56:29.5,28,Dairy,639,Quick and reliable!,5,No,No
ORD078272,CUST5710,JioMart,13:29.5,32,Fruits & Vegetables,455,Excellent experience!,5,No,No
ORD078273,CUST9926,Swiggy Instamart,33:29.5,25,Dairy,433,"Fast delivery, great service!",5,No,No
ORD078274,CUST2211,JioMart,44:29.5,42,Beverages,967,Very satisfied with the service.,5,Yes,No
ORD078275,CUST2732,Swiggy Instamart,28:29.5,42,Fruits & Vegetables,529,Items missing from order.,2,Yes,Yes
ORD078276,CUST5226,Swiggy Instamart,48:29.5,36,Grocery,1275,Delivery person was rude.,2,No,Yes
ORD078277,CUST7101,Swiggy Instamart,16:29.5,17,Snacks,190,Good quality products.,4,No,No
ORD078278,CUST8979,JioMart,26:29.5,28,Dairy,752,Excellent experience!,5,No,No
ORD078279,CUST6915,Swiggy Instamart,41:29.5,41,Personal Care,1637,"Easy to order, loved it!",5,Yes,No
ORD078280,CUST9652,Blinkit,33:29.5,30,Snacks,189,Quick and reliable!,5,No,No
ORD078281,CUST8522,JioMart,30:29.5,12,Beverages,295,Wrong item delivered.,1,No,Yes
ORD078282,CUST4660,Swiggy Instamart,03:29.5,29,Snacks,80,"Very late delivery, not happy.",2,No,Yes
ORD078283,CUST9711,Blinkit,58:29.5,25,Grocery,1355,"Horrible experience, never ordering again.",1,No,Yes
ORD078284,CUST7695,Blinkit,51:29.5,21,Snacks,390,"Horrible experience, never ordering again.",1,No,Yes
ORD078285,CUST9941,Swiggy Instamart,19:29.5,29,Beverages,854,"Horrible experience, never ordering again.",1,No,Yes
ORD078286,CUST9617,Blinkit,44:29.5,39,Fruits & Vegetables,64,"Fast delivery, great service!",5,No,No
ORD078287,CUST1487,Swiggy Instamart,55:29.5,26,Snacks,194,"Not fresh, disappointed.",2,No,Yes
ORD078288,CUST7013,Blinkit,32:29.5,25,Grocery,1073,Packaging could be better.,3,No,No
ORD078289,CUST1793,JioMart,10:29.5,30,Dairy,720,Good quality products.,4,No,No
ORD078290,CUST8511,Swiggy Instamart,06:29.5,31,Fruits & Vegetables,563,"Fast delivery, great service!",5,No,No
ORD078291,CUST5940,Blinkit,28:29.5,27,Beverages,668,Items missing from order.,2,No,Yes
ORD078292,CUST6129,Blinkit,30:29.5,22,Snacks,248,Wrong item delivered.,1,No,Yes
ORD078293,CUST2579,Swiggy Instamart,03:29.5,40,Beverages,663,Quick and reliable!,5,No,No
ORD078294,CUST3019,JioMart,39:29.5,35,Snacks,265,Wrong item delivered.,1,No,Yes
ORD078295,CUST6461,Swiggy Instamart,17:29.5,21,Fruits & Vegetables,130,"Very late delivery, not happy.",2,No,Yes
ORD078296,CUST3916,Blinkit,11:29.5,19,Dairy,423,Packaging could be better.,3,No,No
ORD078297,CUST5805,Swiggy Instamart,03:29.5,26,Fruits & Vegetables,62,"Not fresh, disappointed.",2,No,Yes
ORD078298,CUST8578,JioMart,33:29.5,25,Personal Care,1578,Excellent experience!,5,No,No
ORD078299,CUST2218,Blinkit,25:29.5,23,Personal Care,1269,"Horrible experience, never ordering again.",1,No,Yes
ORD078300,CUST9637,JioMart,45:29.5,36,Personal Care,1484,"Very late delivery, not happy.",2,No,Yes
ORD078301,CUST8201,JioMart,19:29.5,24,Snacks,130,Very satisfied with the service.,5,No,No
ORD078302,CUST2390,Blinkit,21:29.5,24,Personal Care,555,"Not fresh, disappointed.",2,No,Yes
ORD078303,CUST1304,JioMart,40:29.5,33,Beverages,545,Wrong item delivered.,1,No,Yes
ORD078304,CUST1632,Blinkit,31:29.5,25,Fruits & Vegetables,70,"Not fresh, disappointed.",2,No,Yes
ORD078305,CUST1396,JioMart,56:29.5,38,Fruits & Vegetables,518,"Horrible experience, never ordering again.",1,No,Yes
ORD078306,CUST4250,JioMart,30:29.5,35,Dairy,735,"Easy to order, loved it!",5,No,No
ORD078307,CUST1018,Blinkit,49:29.5,37,Personal Care,1936,"Fast delivery, great service!",5,No,No
ORD078308,CUST1856,JioMart,12:29.5,50,Beverages,263,Excellent experience!,5,Yes,No
ORD078309,CUST5020,JioMart,27:29.5,29,Beverages,846,Quick and reliable!,5,No,No
ORD078310,CUST6586,JioMart,55:29.5,35,Personal Care,230,"Not fresh, disappointed.",2,No,Yes
ORD078311,CUST3189,Swiggy Instamart,53:29.5,21,Fruits & Vegetables,347,"Horrible experience, never ordering again.",1,No,Yes
ORD078312,CUST8779,JioMart,43:29.5,36,Grocery,852,Good quality products.,4,No,No
ORD078313,CUST6317,Swiggy Instamart,57:29.5,36,Snacks,228,Quick and reliable!,5,No,No
ORD078314,CUST2605,Blinkit,16:29.5,38,Fruits & Vegetables,214,Wrong item delivered.,1,No,Yes
ORD078315,CUST8598,Blinkit,36:29.5,31,Beverages,363,Excellent experience!,5,No,No
ORD078316,CUST3830,Blinkit,38:29.5,29,Personal Care,388,Very satisfied with the service.,5,No,No
ORD078317,CUST9682,Swiggy Instamart,18:29.5,32,Personal Care,936,"Easy to order, loved it!",5,No,No
ORD078318,CUST7433,Blinkit,52:29.5,33,Fruits & Vegetables,111,Quick and reliable!,5,No,No
ORD078319,CUST4634,Blinkit,46:29.5,59,Dairy,261,Items missing from order.,2,Yes,Yes
ORD078320,CUST3111,JioMart,36:29.5,32,Dairy,524,Quick and reliable!,5,No,No
ORD078321,CUST5576,Swiggy Instamart,25:29.5,33,Beverages,581,Wrong item delivered.,1,No,Yes
ORD078322,CUST6011,Swiggy Instamart,44:29.5,40,Beverages,701,Packaging could be better.,3,No,No
ORD078323,CUST9066,Swiggy Instamart,44:29.5,9,Beverages,554,Items missing from order.,2,No,Yes
ORD078324,CUST9267,Blinkit,21:29.5,30,Personal Care,863,Delivery person was rude.,2,No,Yes
ORD078325,CUST4923,Swiggy Instamart,43:29.5,27,Grocery,309,Delivery person was rude.,2,No,Yes
ORD078326,CUST7949,Blinkit,01:29.5,30,Snacks,366,Excellent experience!,5,No,No
ORD078327,CUST1612,Blinkit,00:29.5,33,Fruits & Vegetables,642,Items missing from order.,2,No,Yes
ORD078328,CUST1683,Blinkit,43:29.5,38,Fruits & Vegetables,395,Wrong item delivered.,1,No,Yes
ORD078329,CUST3416,Blinkit,17:29.5,28,Dairy,441,"Very late delivery, not happy.",2,No,Yes
ORD078330,CUST9277,JioMart,58:29.5,47,Snacks,188,Items missing from order.,2,Yes,Yes
ORD078331,CUST5960,Swiggy Instamart,15:29.5,40,Beverages,655,Good quality products.,4,No,No
ORD078332,CUST7045,Swiggy Instamart,32:29.5,30,Snacks,203,Quick and reliable!,5,No,No
ORD078333,CUST6878,Blinkit,58:29.5,15,Beverages,485,Good quality products.,4,No,No
ORD078334,CUST9918,Blinkit,55:29.5,30,Fruits & Vegetables,611,"Easy to order, loved it!",5,No,No
ORD078335,CUST4008,Blinkit,19:29.5,29,Fruits & Vegetables,684,Good quality products.,4,No,No
ORD078336,CUST9258,JioMart,03:29.5,27,Dairy,111,"Not fresh, disappointed.",2,No,Yes
ORD078337,CUST2158,Blinkit,54:29.5,20,Beverages,850,Very satisfied with the service.,5,No,No
ORD078338,CUST5844,Swiggy Instamart,48:29.5,36,Fruits & Vegetables,109,Packaging could be better.,3,No,No
ORD078339,CUST7615,Swiggy Instamart,16:29.5,13,Snacks,144,Excellent experience!,5,No,No
ORD078340,CUST2648,JioMart,57:29.5,46,Dairy,646,"Not fresh, disappointed.",2,Yes,Yes
ORD078341,CUST8628,Blinkit,36:29.5,34,Snacks,89,"Easy to order, loved it!",5,No,No
ORD078342,CUST3744,Swiggy Instamart,29:29.5,33,Beverages,774,Good quality products.,4,No,No
ORD078343,CUST8693,JioMart,44:29.5,54,Grocery,1394,Excellent experience!,5,Yes,No
ORD078344,CUST1508,Swiggy Instamart,30:29.5,37,Snacks,125,Very satisfied with the service.,5,No,No
ORD078345,CUST2367,JioMart,48:29.5,32,Beverages,991,Items missing from order.,2,No,Yes
ORD078346,CUST2912,Blinkit,53:29.5,25,Dairy,713,"Not fresh, disappointed.",2,No,Yes
ORD078347,CUST4434,Swiggy Instamart,31:29.5,30,Snacks,328,Packaging could be better.,3,No,No
ORD078348,CUST9423,Swiggy Instamart,53:29.5,23,Grocery,267,Wrong item delivered.,1,No,Yes
ORD078349,CUST9105,Blinkit,08:29.5,26,Dairy,144,"Not fresh, disappointed.",2,No,Yes
ORD078350,CUST3050,Blinkit,29:29.5,20,Dairy,394,Items missing from order.,2,No,Yes
ORD078351,CUST2856,JioMart,49:29.5,43,Snacks,360,"Very late delivery, not happy.",2,Yes,Yes
ORD078352,CUST8937,Blinkit,18:29.5,30,Dairy,258,"Horrible experience, never ordering again.",1,No,Yes
ORD078353,CUST3147,Swiggy Instamart,41:29.5,19,Personal Care,873,"Fast delivery, great service!",5,No,No
ORD078354,CUST9869,Swiggy Instamart,51:29.5,36,Fruits & Vegetables,400,Packaging could be better.,3,No,No
ORD078355,CUST5019,Blinkit,48:29.5,32,Personal Care,1077,Good quality products.,4,No,No
ORD078356,CUST7599,Blinkit,55:29.5,20,Dairy,294,Packaging could be better.,3,No,No
ORD078357,CUST1033,Blinkit,46:29.5,25,Personal Care,1592,"Horrible experience, never ordering again.",1,No,Yes
ORD078358,CUST8104,Blinkit,23:29.5,25,Fruits & Vegetables,433,Quick and reliable!,5,No,No
ORD078359,CUST7224,Swiggy Instamart,01:29.5,59,Grocery,541,Good quality products.,4,Yes,No
ORD078360,CUST7919,JioMart,59:29.5,38,Snacks,132,Packaging could be better.,3,No,No
ORD078361,CUST9828,Swiggy Instamart,18:29.5,42,Fruits & Vegetables,408,Items missing from order.,2,Yes,Yes
ORD078362,CUST9279,Swiggy Instamart,30:29.5,30,Personal Care,1867,"Easy to order, loved it!",5,No,No
ORD078363,CUST5478,JioMart,22:29.5,23,Snacks,230,"Horrible experience, never ordering again.",1,No,Yes
ORD078364,CUST5116,Blinkit,21:29.5,13,Personal Care,985,Delivery person was rude.,2,No,Yes
ORD078365,CUST9937,JioMart,36:29.5,25,Beverages,764,Delivery person was rude.,2,No,Yes
ORD078366,CUST9076,Swiggy Instamart,30:29.5,48,Snacks,143,"Easy to order, loved it!",5,Yes,No
ORD078367,CUST5715,Blinkit,51:29.5,28,Grocery,758,Items missing from order.,2,No,Yes
ORD078368,CUST4971,Blinkit,39:29.5,35,Beverages,162,Good quality products.,4,No,No
ORD078369,CUST2425,Blinkit,39:29.5,30,Dairy,520,Excellent experience!,5,No,No
ORD078370,CUST8403,Blinkit,00:29.5,35,Personal Care,316,Delivery person was rude.,2,No,Yes
ORD078371,CUST4169,Blinkit,37:29.5,30,Grocery,457,"Not fresh, disappointed.",2,No,Yes
ORD078372,CUST4239,Blinkit,18:29.5,32,Dairy,201,Wrong item delivered.,1,No,Yes
ORD078373,CUST3192,JioMart,55:29.5,15,Snacks,322,Good quality products.,4,No,No
ORD078374,CUST3128,Blinkit,58:29.5,39,Grocery,932,"Horrible experience, never ordering again.",1,No,Yes
ORD078375,CUST1476,JioMart,35:29.5,27,Fruits & Vegetables,496,Items missing from order.,2,No,Yes
ORD078376,CUST7683,JioMart,03:29.5,29,Dairy,531,Wrong item delivered.,1,No,Yes
ORD078377,CUST3879,JioMart,52:29.5,13,Fruits & Vegetables,239,Delivery person was rude.,2,No,Yes
ORD078378,CUST5566,Blinkit,09:29.5,32,Dairy,796,Items missing from order.,2,No,Yes
ORD078379,CUST1504,Blinkit,10:29.5,27,Grocery,303,"Easy to order, loved it!",5,No,No
